0,10000000000000000000000001111100,11111111111111111111111111111111,11100101111111001010100101101110
1,10000000000000000000000010000000,11010011011111010001110001000011,11010011011111010001110001000011
0,10000000000000000000000010000000,11111111111111111111111111111111,11010011011111010001110001000011
1,10000000000000000000000010000100,11001011100101000010001110110000,11001011100101000010001110110000
0,10000000000000000000000010000100,11111111111111111111111111111111,11001011100101000010001110110000
1,10000000000000000000000010001000,00010000011111100000001011101001,00010000011111100000001011101001
0,10000000000000000000000010001000,11111111111111111111111111111111,00010000011111100000001011101001
1,10000000000000000000000010001100,11101001100111101001100110010010,11101001100111101001100110010010
0,10000000000000000000000010001100,11111111111111111111111111111111,11101001100111101001100110010010
1,10000000000000000000000010010000,00000111001110101101101010101110,00000111001110101101101010101110
0,10000000000000000000000010010000,11111111111111111111111111111111,00000111001110101101101010101110
1,10000000000000000000000010010100,11110000010001010000000000010010,11110000010001010000000000010010
0,10000000000000000000000010010100,11111111111111111111111111111111,11110000010001010000000000010010
1,10000000000000000000000010011000,00110000111111000000011110011101,00110000111111000000011110011101
0,10000000000000000000000010011000,11111111111111111111111111111111,00110000111111000000011110011101
1,10000000000000000000000010011100,11000100110011001111001011100000,11000100110011001111001011100000
0,10000000000000000000000010011100,11111111111111111111111111111111,11000100110011001111001011100000
1,10000000000000000000000010100000,11111001000110111111111110110011,11111001000110111111111110110011
0,10000000000000000000000010100000,11111111111111111111111111111111,11111001000110111111111110110011
1,10000000000000000000000010100100,11111000111110001001011111000000,11111000111110001001011111000000
0,10000000000000000000000010100100,11111111111111111111111111111111,11111000111110001001011111000000
1,10000000000000000000000010101000,11011010011010010100001110001101,11011010011010010100001110001101
0,10000000000000000000000010101000,11111111111111111111111111111111,11011010011010010100001110001101
1,10000000000000000000000010101100,01000011101110011111111001010110,01000011101110011111111001010110
0,10000000000000000000000010101100,11111111111111111111111111111111,01000011101110011111111001010110
1,10000000000000000000000010110000,01111011010011110011011111111101,01111011010011110011011111111101
0,10000000000000000000000010110000,11111111111111111111111111111111,01111011010011110011011111111101
1,10000000000000000000000010110100,01100000111110011000010110101101,01100000111110011000010110101101
0,10000000000000000000000010110100,11111111111111111111111111111111,01100000111110011000010110101101
1,10000000000000000000000010111000,01011001000110010010101101100111,01011001000110010010101101100111
0,10000000000000000000000010111000,11111111111111111111111111111111,01011001000110010010101101100111
1,10000000000000000000000010111100,10001001000100111110001001110000,10001001000100111110001001110000
0,10000000000000000000000010111100,11111111111111111111111111111111,10001001000100111110001001110000
1,10000000000000000000000011000000,11101110000101000011101000111100,11101110000101000011101000111100
0,10000000000000000000000011000000,11111111111111111111111111111111,11101110000101000011101000111100
1,10000000000000000000000011000100,10110011011001010101101001110001,10110011011001010101101001110001
0,10000000000000000000000011000100,11111111111111111111111111111111,10110011011001010101101001110001
1,10000000000000000000000011001000,00010010111011011011001111100000,00010010111011011011001111100000
0,10000000000000000000000011001000,11111111111111111111111111111111,00010010111011011011001111100000
1,10000000000000000000000011001100,01010000110110001110110000111011,01010000110110001110110000111011
0,10000000000000000000000011001100,11111111111111111111111111111111,01010000110110001110110000111011
1,10000000000000000000000011010000,00110000000110100010101001001110,00110000000110100010101001001110
0,10000000000000000000000011010000,11111111111111111111111111111111,00110000000110100010101001001110
1,10000000000000000000000011010100,00100001110100010000100001100001,00100001110100010000100001100001
0,10000000000000000000000011010100,11111111111111111111111111111111,00100001110100010000100001100001
1,10000000000000000000000011011000,11001100000110011001100001001111,11001100000110011001100001001111
0,10000000000000000000000011011000,11111111111111111111111111111111,11001100000110011001100001001111
1,10000000000000000000000011011100,11011110011110010100001001110000,11011110011110010100001001110000
0,10000000000000000000000011011100,11111111111111111111111111111111,11011110011110010100001001110000
1,10000000000000000000000011100000,01010100101011011101101101100010,01010100101011011101101101100010
0,10000000000000000000000011100000,11111111111111111111111111111111,01010100101011011101101101100010
1,10000000000000000000000011100100,01101000011010001101100011010100,01101000011010001101100011010100
0,10000000000000000000000011100100,11111111111111111111111111111111,01101000011010001101100011010100
1,10000000000000000000000011101000,11111110111001111001010011010010,11111110111001111001010011010010
0,10000000000000000000000011101000,11111111111111111111111111111111,11111110111001111001010011010010
1,10000000000000000000000011101100,00111111101001011100101101011101,00111111101001011100101101011101
0,10000000000000000000000011101100,11111111111111111111111111111111,00111111101001011100101101011101
1,10000000000000000000000011110000,01010100110111001011101100111110,01010100110111001011101100111110
0,10000000000000000000000011110000,11111111111111111111111111111111,01010100110111001011101100111110
1,10000000000000000000000011110100,01010000000100010001110110101110,01010000000100010001110110101110
0,10000000000000000000000011110100,11111111111111111111111111111111,01010000000100010001110110101110
1,10000000000000000000000011111000,01101111111000000110010110111000,01101111111000000110010110111000
0,10000000000000000000000011111000,11111111111111111111111111111111,01101111111000000110010110111000
1,10000000000000000000000011111100,10101100001111100010110101111101,10101100001111100010110101111101
0,10000000000000000000000011111100,11111111111111111111111111111111,10101100001111100010110101111101
1,10000000000000000000000100000000,10100100101101111000101110110101,10100100101101111000101110110101
0,10000000000000000000000100000000,11111111111111111111111111111111,10100100101101111000101110110101
1,10000000000000000000000100000100,00101101111010010010101001100101,00101101111010010010101001100101
0,10000000000000000000000100000100,11111111111111111111111111111111,00101101111010010010101001100101
1,10000000000000000000000100001000,10011010011011100000000101111011,10011010011011100000000101111011
0,10000000000000000000000100001000,11111111111111111111111111111111,10011010011011100000000101111011
1,10000000000000000000000100001100,01101000111100000111001101000100,01101000111100000111001101000100
0,10000000000000000000000100001100,11111111111111111111111111111111,01101000111100000111001101000100
1,10000000000000000000000100010000,01100101001101011101100010111110,01100101001101011101100010111110
0,10000000000000000000000100010000,11111111111111111111111111111111,01100101001101011101100010111110
1,10000000000000000000000100010100,00110100101010010000101101001011,00110100101010010000101101001011
0,10000000000000000000000100010100,11111111111111111111111111111111,00110100101010010000101101001011
1,10000000000000000000000100011000,01000010101010011110101010111000,01000010101010011110101010111000
0,10000000000000000000000100011000,11111111111111111111111111111111,01000010101010011110101010111000
1,10000000000000000000000100011100,01111110000100000111010011011110,01111110000100000111010011011110
0,10000000000000000000000100011100,11111111111111111111111111111111,01111110000100000111010011011110
1,10000000000000000000000100100000,01000000001001011011000011010101,01000000001001011011000011010101
0,10000000000000000000000100100000,11111111111111111111111111111111,01000000001001011011000011010101
1,10000000000000000000000100100100,10110011000011110110011011000101,10110011000011110110011011000101
0,10000000000000000000000100100100,11111111111111111111111111111111,10110011000011110110011011000101
1,10000000000000000000000100101000,00110000001010110101000101101001,00110000001010110101000101101001
0,10000000000000000000000100101000,11111111111111111111111111111111,00110000001010110101000101101001
1,10000000000000000000000100101100,01110010110110011101011010010001,01110010110110011101011010010001
0,10000000000000000000000100101100,11111111111111111111111111111111,01110010110110011101011010010001
1,10000000000000000000000100110000,00010001111100010011001000000001,00010001111100010011001000000001
0,10000000000000000000000100110000,11111111111111111111111111111111,00010001111100010011001000000001
1,10000000000000000000000100110100,01001110111010010001110100111111,01001110111010010001110100111111
0,10000000000000000000000100110100,11111111111111111111111111111111,01001110111010010001110100111111
1,10000000000000000000000100111000,01110011100111101110111100011100,01110011100111101110111100011100
0,10000000000000000000000100111000,11111111111111111111111111111111,01110011100111101110111100011100
1,10000000000000000000000100111100,10101011100001110000001111110101,10101011100001110000001111110101
0,10000000000000000000000100111100,11111111111111111111111111111111,10101011100001110000001111110101
1,10000000000000000000000101000000,01101101010101010111110100010011,01101101010101010111110100010011
0,10000000000000000000000101000000,11111111111111111111111111111111,01101101010101010111110100010011
1,10000000000000000000000101000100,11011011101111010010101110001001,11011011101111010010101110001001
0,10000000000000000000000101000100,11111111111111111111111111111111,11011011101111010010101110001001
1,10000000000000000000000101001000,01011110101100110010101000100101,01011110101100110010101000100101
0,10000000000000000000000101001000,11111111111111111111111111111111,01011110101100110010101000100101
1,10000000000000000000000101001100,00010000011000011111111101010101,00010000011000011111111101010101
0,10000000000000000000000101001100,11111111111111111111111111111111,00010000011000011111111101010101
1,10000000000000000000000101010000,11100111001010101101100101001010,11100111001010101101100101001010
0,10000000000000000000000101010000,11111111111111111111111111111111,11100111001010101101100101001010
1,10000000000000000000000101010100,01001011000101101000011011001101,01001011000101101000011011001101
0,10000000000000000000000101010100,11111111111111111111111111111111,01001011000101101000011011001101
1,10000000000000000000000101011000,00010010000111100111001101110101,00010010000111100111001101110101
0,10000000000000000000000101011000,11111111111111111111111111111111,00010010000111100111001101110101
1,10000000000000000000000101011100,10010110110001010101010010101100,10010110110001010101010010101100
0,10000000000000000000000101011100,11111111111111111111111111111111,10010110110001010101010010101100
1,10000000000000000000000101100000,00100110000101100101001110001110,00100110000101100101001110001110
0,10000000000000000000000101100000,11111111111111111111111111111111,00100110000101100101001110001110
1,10000000000000000000000101100100,11010100011011110110110100111001,11010100011011110110110100111001
0,10000000000000000000000101100100,11111111111111111111111111111111,11010100011011110110110100111001
1,10000000000000000000000101101000,00110101010110101010000100010000,00110101010110101010000100010000
0,10000000000000000000000101101000,11111111111111111111111111111111,00110101010110101010000100010000
1,10000000000000000000000101101100,10111001101111001001000111110000,10111001101111001001000111110000
0,10000000000000000000000101101100,11111111111111111111111111111111,10111001101111001001000111110000
1,10000000000000000000000101110000,11010011000100101011100111011000,11010011000100101011100111011000
0,10000000000000000000000101110000,11111111111111111111111111111111,11010011000100101011100111011000
1,10000000000000000000000101110100,10111101010110100010000001011100,10111101010110100010000001011100
0,10000000000000000000000101110100,11111111111111111111111111111111,10111101010110100010000001011100
1,10000000000000000000000101111000,01111110011000000001010110110100,01111110011000000001010110110100
0,10000000000000000000000101111000,11111111111111111111111111111111,01111110011000000001010110110100
1,10000000000000000000000101111100,11001010111111101101000101001001,11001010111111101101000101001001
0,10000000000000000000000101111100,11111111111111111111111111111111,11001010111111101101000101001001
1,10000000000000000000000110000000,10111100010001111110010111001000,10111100010001111110010111001000
0,10000000000000000000000110000000,11111111111111111111111111111111,10111100010001111110010111001000
1,10000000000000000000000110000100,11000100011101110001111100101100,11000100011101110001111100101100
0,10000000000000000000000110000100,11111111111111111111111111111111,11000100011101110001111100101100
1,10000000000000000000000110001000,00010110010100001110001101111010,00010110010100001110001101111010
0,10000000000000000000000110001000,11111111111111111111111111111111,00010110010100001110001101111010
1,10000000000000000000000110001100,00010101001100110100111000011111,00010101001100110100111000011111
0,10000000000000000000000110001100,11111111111111111111111111111111,00010101001100110100111000011111
1,10000000000000000000000110010000,01101001000010010100000111100000,01101001000010010100000111100000
0,10000000000000000000000110010000,11111111111111111111111111111111,01101001000010010100000111100000
1,10000000000000000000000110010100,01100010001010011111101011000001,01100010001010011111101011000001
0,10000000000000000000000110010100,11111111111111111111111111111111,01100010001010011111101011000001
1,10000000000000000000000110011000,11010011111110111011001110011011,11010011111110111011001110011011
0,10000000000000000000000110011000,11111111111111111111111111111111,11010011111110111011001110011011
1,10000000000000000000000110011100,10001101000000011101011110001110,10001101000000011101011110001110
0,10000000000000000000000110011100,11111111111111111111111111111111,10001101000000011101011110001110
1,10000000000000000000000110100000,01110111010001101001100010011110,01110111010001101001100010011110
0,10000000000000000000000110100000,11111111111111111111111111111111,01110111010001101001100010011110
1,10000000000000000000000110100100,10100111000000110100101111110111,10100111000000110100101111110111
0,10000000000000000000000110100100,11111111111111111111111111111111,10100111000000110100101111110111
1,10000000000000000000000110101000,11100100010100010001111101111001,11100100010100010001111101111001
0,10000000000000000000000110101000,11111111111111111111111111111111,11100100010100010001111101111001
1,10000000000000000000000110101100,10101100110011111101111111011111,10101100110011111101111111011111
0,10000000000000000000000110101100,11111111111111111111111111111111,10101100110011111101111111011111
1,10000000000000000000000110110000,00011010001100111001100000011000,00011010001100111001100000011000
0,10000000000000000000000110110000,11111111111111111111111111111111,00011010001100111001100000011000
1,10000000000000000000000110110100,10001101001000100101000101010101,10001101001000100101000101010101
0,10000000000000000000000110110100,11111111111111111111111111111111,10001101001000100101000101010101
1,10000000000000000000000110111000,01000001001100000010101010000110,01000001001100000010101010000110
0,10000000000000000000000110111000,11111111111111111111111111111111,01000001001100000010101010000110
1,10000000000000000000000110111100,00011010000001110000010110000001,00011010000001110000010110000001
0,10000000000000000000000110111100,11111111111111111111111111111111,00011010000001110000010110000001
1,10000000000000000000000111000000,00010011001011001000111011011000,00010011001011001000111011011000
0,10000000000000000000000111000000,11111111111111111111111111111111,00010011001011001000111011011000
1,10000000000000000000000111000100,01100110100100000001100000101110,01100110100100000001100000101110
0,10000000000000000000000111000100,11111111111111111111111111111111,01100110100100000001100000101110
1,10000000000000000000000111001000,11001110000010001010001100000101,11001110000010001010001100000101
0,10000000000000000000000111001000,11111111111111111111111111111111,11001110000010001010001100000101
1,10000000000000000000000111001100,10000000001010000011001010000110,10000000001010000011001010000110
0,10000000000000000000000111001100,11111111111111111111111111111111,10000000001010000011001010000110
1,10000000000000000000000111010000,10110111111100111001100100010100,10110111111100111001100100010100
0,10000000000000000000000111010000,11111111111111111111111111111111,10110111111100111001100100010100
1,10000000000000000000000111010100,00100000011100011101010110100101,00100000011100011101010110100101
0,10000000000000000000000111010100,11111111111111111111111111111111,00100000011100011101010110100101
1,10000000000000000000000111011000,10010100110111011001000000001111,10010100110111011001000000001111
0,10000000000000000000000111011000,11111111111111111111111111111111,10010100110111011001000000001111
1,10000000000000000000000111011100,00101111011011101010100110001001,00101111011011101010100110001001
0,10000000000000000000000111011100,11111111111111111111111111111111,00101111011011101010100110001001
1,10000000000000000000000111100000,10011111001110110010110011110111,10011111001110110010110011110111
0,10000000000000000000000111100000,11111111111111111111111111111111,10011111001110110010110011110111
1,10000000000000000000000111100100,11000100101000111101100011011000,11000100101000111101100011011000
0,10000000000000000000000111100100,11111111111111111111111111111111,11000100101000111101100011011000
1,10000000000000000000000111101000,10000101001100101101101111100101,10000101001100101101101111100101
0,10000000000000000000000111101000,11111111111111111111111111111111,10000101001100101101101111100101
1,10000000000000000000000111101100,10111000111001101000010010001100,10111000111001101000010010001100
0,10000000000000000000000111101100,11111111111111111111111111111111,10111000111001101000010010001100
1,10000000000000000000000111110000,11000111101111100111001001011100,11000111101111100111001001011100
0,10000000000000000000000111110000,11111111111111111111111111111111,11000111101111100111001001011100
1,10000000000000000000000111110100,01110101100101110010000111001000,01110101100101110010000111001000
0,10000000000000000000000111110100,11111111111111111111111111111111,01110101100101110010000111001000
1,10000000000000000000000111111000,01011111001001010011101100000011,01011111001001010011101100000011
0,10000000000000000000000111111000,11111111111111111111111111111111,01011111001001010011101100000011
1,10000000000000000000000111111100,01101100101001111101001100011101,01101100101001111101001100011101
0,10000000000000000000000111111100,11111111111111111111111111111111,01101100101001111101001100011101
1,10000000000000000000001000000000,00101101010111001010001010010111,00101101010111001010001010010111
0,10000000000000000000001000000000,11111111111111111111111111111111,00101101010111001010001010010111
1,10000000000000000000001000000100,00011100111011000011101011111100,00011100111011000011101011111100
0,10000000000000000000001000000100,11111111111111111111111111111111,00011100111011000011101011111100
1,10000000000000000000001000001000,00110000001000010110001101101110,00110000001000010110001101101110
0,10000000000000000000001000001000,11111111111111111111111111111111,00110000001000010110001101101110
1,10000000000000000000001000001100,10000001001001101010000010000111,10000001001001101010000010000111
0,10000000000000000000001000001100,11111111111111111111111111111111,10000001001001101010000010000111
1,10000000000000000000001000010000,11001111101000111001011100111011,11001111101000111001011100111011
0,10000000000000000000001000010000,11111111111111111111111111111111,11001111101000111001011100111011
1,10000000000000000000001000010100,01000100101001011000110101011110,01000100101001011000110101011110
0,10000000000000000000001000010100,11111111111111111111111111111111,01000100101001011000110101011110
1,10000000000000000000001000011000,01011101111100010010000111111101,01011101111100010010000111111101
0,10000000000000000000001000011000,11111111111111111111111111111111,01011101111100010010000111111101
1,10000000000000000000001000011100,01011111101111010110100111101000,01011111101111010110100111101000
0,10000000000000000000001000011100,11111111111111111111111111111111,01011111101111010110100111101000
1,10000000000000000000001000100000,01110010011110110100000000000011,01110010011110110100000000000011
0,10000000000000000000001000100000,11111111111111111111111111111111,01110010011110110100000000000011
1,10000000000000000000001000100100,10100010001011000101011110001000,10100010001011000101011110001000
0,10000000000000000000001000100100,11111111111111111111111111111111,10100010001011000101011110001000
1,10000000000000000000001000101000,10010000011001000101111000010100,10010000011001000101111000010100
0,10000000000000000000001000101000,11111111111111111111111111111111,10010000011001000101111000010100
1,10000000000000000000001000101100,10011001111000100110000101001010,10011001111000100110000101001010
0,10000000000000000000001000101100,11111111111111111111111111111111,10011001111000100110000101001010
1,10000000000000000000001000110000,11000100101001101111010001010111,11000100101001101111010001010111
0,10000000000000000000001000110000,11111111111111111111111111111111,11000100101001101111010001010111
1,10000000000000000000001000110100,11011010111010011000100011101101,11011010111010011000100011101101
0,10000000000000000000001000110100,11111111111111111111111111111111,11011010111010011000100011101101
1,10000000000000000000001000111000,10010110100000110000111110001101,10010110100000110000111110001101
0,10000000000000000000001000111000,11111111111111111111111111111111,10010110100000110000111110001101
1,10000000000000000000001000111100,11001001000001100011101011011010,11001001000001100011101011011010
0,10000000000000000000001000111100,11111111111111111111111111111111,11001001000001100011101011011010
1,10000000000000000000001001000000,01110010011101111100010100011011,01110010011101111100010100011011
0,10000000000000000000001001000000,11111111111111111111111111111111,01110010011101111100010100011011
1,10000000000000000000001001000100,01001011111111111101111011001100,01001011111111111101111011001100
0,10000000000000000000001001000100,11111111111111111111111111111111,01001011111111111101111011001100
1,10000000000000000000001001001000,10000111111100100111100101110101,10000111111100100111100101110101
0,10000000000000000000001001001000,11111111111111111111111111111111,10000111111100100111100101110101
1,10000000000000000000001001001100,00110010100010100001111001101111,00110010100010100001111001101111
0,10000000000000000000001001001100,11111111111111111111111111111111,00110010100010100001111001101111
1,10000000000000000000001001010000,11001111101111101110011100101101,11001111101111101110011100101101
0,10000000000000000000001001010000,11111111111111111111111111111111,11001111101111101110011100101101
1,10000000000000000000001001010100,01101001111110001111001110101101,01101001111110001111001110101101
0,10000000000000000000001001010100,11111111111111111111111111111111,01101001111110001111001110101101
1,10000000000000000000001001011000,10101111000100101011010011001001,10101111000100101011010011001001
0,10000000000000000000001001011000,11111111111111111111111111111111,10101111000100101011010011001001
1,10000000000000000000001001011100,00111001111010111011110110011110,00111001111010111011110110011110
0,10000000000000000000001001011100,11111111111111111111111111111111,00111001111010111011110110011110
1,10000000000000000000001001100000,01101101011110011010001100011110,01101101011110011010001100011110
0,10000000000000000000001001100000,11111111111111111111111111111111,01101101011110011010001100011110
1,10000000000000000000001001100100,10011010010110010101111001101111,10011010010110010101111001101111
0,10000000000000000000001001100100,11111111111111111111111111111111,10011010010110010101111001101111
1,10000000000000000000001001101000,10011100000011110010110101010101,10011100000011110010110101010101
0,10000000000000000000001001101000,11111111111111111111111111111111,10011100000011110010110101010101
1,10000000000000000000001001101100,10101110100001001111011000001111,10101110100001001111011000001111
0,10000000000000000000001001101100,11111111111111111111111111111111,10101110100001001111011000001111
1,10000000000000000000001001110000,11010110011010100011000011001001,11010110011010100011000011001001
0,10000000000000000000001001110000,11111111111111111111111111111111,11010110011010100011000011001001
1,10000000000000000000001001110100,00101000001010011001111011011011,00101000001010011001111011011011
0,10000000000000000000001001110100,11111111111111111111111111111111,00101000001010011001111011011011
1,10000000000000000000001001111000,01110100100000100001000011000101,01110100100000100001000011000101
0,10000000000000000000001001111000,11111111111111111111111111111111,01110100100000100001000011000101
1,10000000000000000000001001111100,10110001111100100011001101011111,10110001111100100011001101011111
0,10000000000000000000001001111100,11111111111111111111111111111111,10110001111100100011001101011111
1,10000000000000000000001010000000,11100100011011111010000101101111,11100100011011111010000101101111
0,10000000000000000000001010000000,11111111111111111111111111111111,11100100011011111010000101101111
1,10000000000000000000001010000100,10100101001010001010010101111101,10100101001010001010010101111101
0,10000000000000000000001010000100,11111111111111111111111111111111,10100101001010001010010101111101
1,10000000000000000000001010001000,10110111111001011010100101100011,10110111111001011010100101100011
0,10000000000000000000001010001000,11111111111111111111111111111111,10110111111001011010100101100011
1,10000000000000000000001010001100,00010111011010111001110110001000,00010111011010111001110110001000
0,10000000000000000000001010001100,11111111111111111111111111111111,00010111011010111001110110001000
1,10000000000000000000001010010000,01010110011100011010010011100000,01010110011100011010010011100000
0,10000000000000000000001010010000,11111111111111111111111111111111,01010110011100011010010011100000
1,10000000000000000000001010010100,00111010011110000111101010000000,00111010011110000111101010000000
0,10000000000000000000001010010100,11111111111111111111111111111111,00111010011110000111101010000000
1,10000000000000000000001010011000,01010100010010101111111110100101,01010100010010101111111110100101
0,10000000000000000000001010011000,11111111111111111111111111111111,01010100010010101111111110100101
1,10000000000000000000001010011100,11001110101110111101101000011001,11001110101110111101101000011001
0,10000000000000000000001010011100,11111111111111111111111111111111,11001110101110111101101000011001
1,10000000000000000000001010100000,11000000010011000100001100100111,11000000010011000100001100100111
0,10000000000000000000001010100000,11111111111111111111111111111111,11000000010011000100001100100111
1,10000000000000000000001010100100,01100110010000000110101010011110,01100110010000000110101010011110
0,10000000000000000000001010100100,11111111111111111111111111111111,01100110010000000110101010011110
1,10000000000000000000001010101000,00001111011001100110110001101011,00001111011001100110110001101011
0,10000000000000000000001010101000,11111111111111111111111111111111,00001111011001100110110001101011
1,10000000000000000000001010101100,10001111000001011010001111100101,10001111000001011010001111100101
0,10000000000000000000001010101100,11111111111111111111111111111111,10001111000001011010001111100101
1,10000000000000000000001010110000,00000111010011110111101001111110,00000111010011110111101001111110
0,10000000000000000000001010110000,11111111111111111111111111111111,00000111010011110111101001111110
1,10000000000000000000001010110100,00110111011000001110010000011000,00110111011000001110010000011000
0,10000000000000000000001010110100,11111111111111111111111111111111,00110111011000001110010000011000
1,10000000000000000000001010111000,11100001110010111100100010001011,11100001110010111100100010001011
0,10000000000000000000001010111000,11111111111111111111111111111111,11100001110010111100100010001011
1,10000000000000000000001010111100,01100011011000110101110011000010,01100011011000110101110011000010
0,10000000000000000000001010111100,11111111111111111111111111111111,01100011011000110101110011000010
1,10000000000000000000001011000000,01110001001101000111011001000101,01110001001101000111011001000101
0,10000000000000000000001011000000,11111111111111111111111111111111,01110001001101000111011001000101
1,10000000000000000000001011000100,10010100101010100001000111001111,10010100101010100001000111001111
0,10000000000000000000001011000100,11111111111111111111111111111111,10010100101010100001000111001111
1,10000000000000000000001011001000,11100000001000011001111110001101,11100000001000011001111110001101
0,10000000000000000000001011001000,11111111111111111111111111111111,11100000001000011001111110001101
1,10000000000000000000001011001100,11001011100000001110010001110001,11001011100000001110010001110001
0,10000000000000000000001011001100,11111111111111111111111111111111,11001011100000001110010001110001
1,10000000000000000000001011010000,11110000000110001011110001000001,11110000000110001011110001000001
0,10000000000000000000001011010000,11111111111111111111111111111111,11110000000110001011110001000001
1,10000000000000000000001011010100,10111000000100111011111111000110,10111000000100111011111111000110
0,10000000000000000000001011010100,11111111111111111111111111111111,10111000000100111011111111000110
1,10000000000000000000001011011000,00011010111010101100101110000000,00011010111010101100101110000000
0,10000000000000000000001011011000,11111111111111111111111111111111,00011010111010101100101110000000
1,10000000000000000000001011011100,10110110000011101110111001101000,10110110000011101110111001101000
0,10000000000000000000001011011100,11111111111111111111111111111111,10110110000011101110111001101000
